date,time,comp_level_ft,temperature,year,month,wy
2025-08-04,18:30:49,1.6174540682414698,22,2025,8,2025
2025-08-04,18:45:49,1.6174540682414698,22,2025,8,2025
2025-08-04,19:00:49,1.620734908136483,22.1,2025,8,2025
2025-08-04,19:15:49,1.624015748031496,22.1,2025,8,2025
2025-08-04,19:30:49,1.624015748031496,22.1,2025,8,2025
2025-08-04,19:45:49,1.624015748031496,22.1,2025,8,2025
2025-08-04,20:00:49,1.620734908136483,22.1,2025,8,2025
2025-08-04,20:15:49,1.6076115485564304,22.1,2025,8,2025
2025-08-04,20:30:49,1.620734908136483,22.2,2025,8,2025
2025-08-04,20:45:49,1.6174540682414698,22.2,2025,8,2025
2025-08-04,21:00:49,1.6141732283464567,22.2,2025,8,2025
2025-08-04,21:15:49,1.6141732283464567,22.2,2025,8,2025
2025-08-04,21:30:49,1.6174540682414698,22.3,2025,8,2025
2025-08-04,21:45:49,1.6174540682414698,22.3,2025,8,2025
2025-08-04,22:00:49,1.6174540682414698,22.3,2025,8,2025
2025-08-04,22:15:49,1.6174540682414698,22.3,2025,8,2025
2025-08-04,22:30:49,1.6108923884514437,22.4,2025,8,2025
2025-08-04,22:45:49,1.6108923884514437,22.5,2025,8,2025
2025-08-04,23:00:49,1.6141732283464567,22.5,2025,8,2025
2025-08-04,23:15:49,1.624015748031496,22.6,2025,8,2025
2025-08-04,23:30:49,1.6141732283464567,22.6,2025,8,2025
2025-08-04,23:45:49,1.6108923884514437,22.7,2025,8,2025
2025-08-05,00:00:49,1.6010498687664043,22.7,2025,8,2025
2025-08-05,00:15:49,1.597769028871391,22.8,2025,8,2025
2025-08-05,00:30:49,1.6043307086614174,22.8,2025,8,2025
2025-08-05,00:45:49,1.6108923884514437,22.7,2025,8,2025
2025-08-05,01:00:49,1.624015748031496,22.7,2025,8,2025
2025-08-05,01:15:49,1.6338582677165354,22.7,2025,8,2025
2025-08-05,01:30:49,1.6272965879265093,22.6,2025,8,2025
2025-08-05,01:45:49,1.6174540682414698,22.5,2025,8,2025
2025-08-05,02:00:49,1.6141732283464567,22.4,2025,8,2025
2025-08-05,02:15:49,1.6141732283464567,22.3,2025,8,2025
2025-08-05,02:30:49,1.6174540682414698,22.2,2025,8,2025
2025-08-05,02:45:49,1.620734908136483,22.1,2025,8,2025
2025-08-05,03:00:49,1.624015748031496,22,2025,8,2025
2025-08-05,03:15:49,1.6174540682414698,21.8,2025,8,2025
2025-08-05,03:30:49,1.6272965879265093,21.6,2025,8,2025
2025-08-05,03:45:49,1.624015748031496,21.4,2025,8,2025
2025-08-05,04:00:49,1.6272965879265093,21.2,2025,8,2025
2025-08-05,04:15:49,1.624015748031496,21.1,2025,8,2025
2025-08-05,04:30:49,1.620734908136483,21.1,2025,8,2025
2025-08-05,04:45:49,1.620734908136483,21.1,2025,8,2025
2025-08-05,05:00:49,1.6272965879265093,21.1,2025,8,2025
2025-08-05,05:15:49,1.6272965879265093,21.1,2025,8,2025
2025-08-05,05:30:49,1.6272965879265093,21,2025,8,2025
2025-08-05,05:45:49,1.6371391076115487,21,2025,8,2025
2025-08-05,06:00:49,1.6305774278215224,20.9,2025,8,2025
2025-08-05,06:15:49,1.6305774278215224,20.8,2025,8,2025
2025-08-05,06:30:49,1.6338582677165354,20.8,2025,8,2025
2025-08-05,06:45:49,1.6404199475065617,20.8,2025,8,2025
2025-08-05,07:00:49,1.6404199475065617,20.6,2025,8,2025
2025-08-05,07:15:49,1.6404199475065617,20.6,2025,8,2025
2025-08-05,07:30:49,1.6371391076115487,20.6,2025,8,2025
2025-08-05,07:45:49,1.6371391076115487,20.6,2025,8,2025
2025-08-05,08:00:49,1.6272965879265093,20.6,2025,8,2025
2025-08-05,08:15:49,1.624015748031496,20.6,2025,8,2025
2025-08-05,08:30:49,1.624015748031496,20.7,2025,8,2025
2025-08-05,08:45:49,1.624015748031496,20.8,2025,8,2025
2025-08-05,09:00:49,1.624015748031496,20.9,2025,8,2025
2025-08-05,09:15:49,1.6141732283464567,20.9,2025,8,2025
2025-08-05,09:30:49,1.6174540682414698,21,2025,8,2025
2025-08-05,09:45:49,1.6174540682414698,21,2025,8,2025
2025-08-05,10:00:49,1.6108923884514437,21.2,2025,8,2025
2025-08-05,10:15:49,1.6108923884514437,21.5,2025,8,2025
2025-08-05,10:30:49,1.6076115485564304,21.4,2025,8,2025
2025-08-05,10:45:49,1.6043307086614174,21.4,2025,8,2025
2025-08-05,11:00:49,1.6010498687664043,21.4,2025,8,2025
2025-08-05,11:15:49,1.5912073490813647,21.4,2025,8,2025
2025-08-05,11:30:49,1.5912073490813647,21.4,2025,8,2025
2025-08-05,11:45:49,1.597769028871391,21.4,2025,8,2025
2025-08-05,12:00:49,1.594488188976378,21.4,2025,8,2025
2025-08-05,12:15:49,1.6010498687664043,21.5,2025,8,2025
2025-08-05,12:30:49,1.6010498687664043,21.5,2025,8,2025
2025-08-05,12:45:49,1.594488188976378,21.5,2025,8,2025
2025-08-05,13:00:49,1.597769028871391,21.6,2025,8,2025
2025-08-05,13:15:49,1.594488188976378,21.6,2025,8,2025
2025-08-05,13:30:49,1.5912073490813647,21.7,2025,8,2025
2025-08-05,13:45:49,1.5879265091863517,21.7,2025,8,2025
2025-08-05,14:00:49,1.5813648293963254,21.7,2025,8,2025
2025-08-05,14:15:49,1.571522309711286,21.8,2025,8,2025
2025-08-05,14:30:49,1.5846456692913387,21.8,2025,8,2025
2025-08-05,14:45:49,1.5879265091863517,21.8,2025,8,2025
2025-08-05,15:00:49,1.5912073490813647,21.9,2025,8,2025
2025-08-05,15:15:49,1.594488188976378,21.9,2025,8,2025
2025-08-05,15:30:49,1.5879265091863517,21.9,2025,8,2025
2025-08-05,15:45:49,1.5846456692913387,21.9,2025,8,2025
2025-08-05,16:00:49,1.5846456692913387,21.9,2025,8,2025
2025-08-05,16:15:49,1.594488188976378,22,2025,8,2025
2025-08-05,16:30:49,1.5879265091863517,22,2025,8,2025
2025-08-05,16:45:49,1.5780839895013123,22,2025,8,2025
2025-08-05,17:00:49,1.568241469816273,22,2025,8,2025
2025-08-05,17:15:49,1.5748031496062993,22.1,2025,8,2025
2025-08-05,17:30:49,1.5813648293963254,22.1,2025,8,2025
2025-08-05,17:45:49,1.5813648293963254,22.1,2025,8,2025
2025-08-05,18:00:49,1.6010498687664043,22.2,2025,8,2025
2025-08-05,18:15:49,1.6010498687664043,22.2,2025,8,2025
2025-08-05,18:30:49,1.597769028871391,22.2,2025,8,2025
2025-08-05,18:45:49,1.6010498687664043,22.2,2025,8,2025
2025-08-05,19:00:49,1.597769028871391,22.2,2025,8,2025
2025-08-05,19:15:49,1.6010498687664043,22.2,2025,8,2025
2025-08-05,19:30:49,1.6076115485564304,22.3,2025,8,2025
2025-08-05,19:45:49,1.6010498687664043,22.3,2025,8,2025
2025-08-05,20:00:49,1.6010498687664043,22.4,2025,8,2025
2025-08-05,20:15:49,1.6076115485564304,22.4,2025,8,2025
2025-08-05,20:30:49,1.620734908136483,22.5,2025,8,2025
2025-08-05,20:45:49,1.620734908136483,22.5,2025,8,2025
2025-08-05,21:00:49,1.6174540682414698,22.6,2025,8,2025
2025-08-05,21:15:49,1.6108923884514437,22.6,2025,8,2025
2025-08-05,21:30:49,1.6141732283464567,23.5,2025,8,2025
2025-08-05,21:45:49,1.6010498687664043,23.1,2025,8,2025
2025-08-05,22:00:49,1.6076115485564304,23,2025,8,2025
2025-08-05,22:15:49,1.597769028871391,22.9,2025,8,2025
2025-08-05,22:30:49,1.6076115485564304,23,2025,8,2025
2025-08-05,22:45:49,1.6076115485564304,23.2,2025,8,2025
2025-08-05,23:00:49,1.6043307086614174,23,2025,8,2025
2025-08-05,23:15:49,1.6043307086614174,23,2025,8,2025
2025-08-05,23:30:49,1.6010498687664043,23,2025,8,2025
2025-08-05,23:45:49,1.597769028871391,23,2025,8,2025
2025-08-06,00:00:49,1.594488188976378,23,2025,8,2025
2025-08-06,00:15:49,1.594488188976378,23.1,2025,8,2025
2025-08-06,00:30:49,1.594488188976378,23.2,2025,8,2025
2025-08-06,00:45:49,1.594488188976378,23.2,2025,8,2025
2025-08-06,01:00:49,1.5912073490813647,23.3,2025,8,2025
2025-08-06,01:15:49,1.597769028871391,23.3,2025,8,2025
2025-08-06,01:30:49,1.597769028871391,23.3,2025,8,2025
2025-08-06,01:45:49,1.6108923884514437,23.3,2025,8,2025
2025-08-06,02:00:49,1.6108923884514437,23.2,2025,8,2025
2025-08-06,02:15:49,1.6141732283464567,23.1,2025,8,2025
2025-08-06,02:30:49,1.6174540682414698,23,2025,8,2025
2025-08-06,02:45:49,1.6076115485564304,22.9,2025,8,2025
2025-08-06,03:00:49,1.597769028871391,22.7,2025,8,2025
2025-08-06,03:15:49,1.594488188976378,22.5,2025,8,2025
2025-08-06,03:30:49,1.6010498687664043,22.4,2025,8,2025
2025-08-06,03:45:49,1.6010498687664043,22.3,2025,8,2025
2025-08-06,04:00:49,1.6076115485564304,22.3,2025,8,2025
2025-08-06,04:15:49,1.6141732283464567,22.2,2025,8,2025
2025-08-06,04:30:49,1.6108923884514437,22,2025,8,2025
2025-08-06,04:45:49,1.6174540682414698,22,2025,8,2025
2025-08-06,05:00:49,1.6174540682414698,21.9,2025,8,2025
2025-08-06,05:15:49,1.6108923884514437,21.8,2025,8,2025
2025-08-06,05:30:49,1.620734908136483,21.7,2025,8,2025
2025-08-06,05:45:49,1.620734908136483,21.6,2025,8,2025
2025-08-06,06:00:49,1.6174540682414698,21.4,2025,8,2025
2025-08-06,06:15:49,1.624015748031496,21.4,2025,8,2025
2025-08-06,06:30:49,1.6174540682414698,21.3,2025,8,2025
2025-08-06,06:45:49,1.620734908136483,21.3,2025,8,2025
2025-08-06,07:00:49,1.6141732283464567,21.3,2025,8,2025
2025-08-06,07:15:49,1.6108923884514437,21.2,2025,8,2025
2025-08-06,07:30:49,1.6076115485564304,21.2,2025,8,2025
2025-08-06,07:45:49,1.6043307086614174,21.2,2025,8,2025
2025-08-06,08:00:49,1.6076115485564304,21.3,2025,8,2025
2025-08-06,08:15:49,1.597769028871391,21.3,2025,8,2025
2025-08-06,08:30:49,1.597769028871391,21.4,2025,8,2025
2025-08-06,08:45:49,1.594488188976378,21.4,2025,8,2025
2025-08-06,09:00:49,1.597769028871391,21.5,2025,8,2025
2025-08-06,09:15:49,1.6043307086614174,21.7,2025,8,2025
2025-08-06,09:30:49,1.6010498687664043,22.1,2025,8,2025
2025-08-06,09:45:49,1.6076115485564304,22,2025,8,2025
2025-08-06,10:00:49,1.6108923884514437,21.9,2025,8,2025
2025-08-06,10:15:49,1.6043307086614174,21.8,2025,8,2025
2025-08-06,10:30:49,1.6076115485564304,21.8,2025,8,2025
2025-08-06,10:45:49,1.6076115485564304,21.8,2025,8,2025
2025-08-06,11:00:49,1.6010498687664043,21.8,2025,8,2025
2025-08-06,11:15:49,1.597769028871391,21.9,2025,8,2025
2025-08-06,11:30:49,1.5912073490813647,21.9,2025,8,2025
2025-08-06,11:45:49,1.594488188976378,21.9,2025,8,2025
2025-08-06,12:00:49,1.6043307086614174,22,2025,8,2025
2025-08-06,12:15:49,1.6010498687664043,22,2025,8,2025
2025-08-06,12:30:49,1.6043307086614174,22.1,2025,8,2025
2025-08-06,12:45:49,1.597769028871391,22.1,2025,8,2025
2025-08-06,13:00:49,1.5813648293963254,22.1,2025,8,2025
2025-08-06,13:15:49,1.5780839895013123,22.2,2025,8,2025
2025-08-06,13:30:49,1.5748031496062993,22.2,2025,8,2025
2025-08-06,13:45:49,1.571522309711286,22.3,2025,8,2025
2025-08-06,14:00:49,1.5748031496062993,22.3,2025,8,2025
2025-08-06,14:15:49,1.5780839895013123,22.3,2025,8,2025
2025-08-06,14:30:49,1.5583989501312336,22.3,2025,8,2025
2025-08-06,14:45:49,1.5649606299212597,22.4,2025,8,2025
2025-08-06,15:00:49,1.5616797900262467,22.4,2025,8,2025
2025-08-06,15:15:49,1.571522309711286,22.5,2025,8,2025
2025-08-06,15:30:49,1.5813648293963254,22.5,2025,8,2025
2025-08-06,15:45:49,1.5813648293963254,22.5,2025,8,2025
2025-08-06,16:00:49,1.5780839895013123,22.5,2025,8,2025
2025-08-06,16:15:49,1.5912073490813647,22.6,2025,8,2025
2025-08-06,16:30:49,1.5748031496062993,22.6,2025,8,2025
2025-08-06,16:45:49,1.5649606299212597,22.6,2025,8,2025
2025-08-06,17:00:49,1.568241469816273,22.7,2025,8,2025
2025-08-06,17:15:49,1.5583989501312336,22.7,2025,8,2025
2025-08-06,17:30:49,1.568241469816273,22.8,2025,8,2025
2025-08-06,17:45:49,1.5813648293963254,22.8,2025,8,2025
2025-08-06,18:00:49,1.5780839895013123,22.7,2025,8,2025
2025-08-06,18:15:49,1.5846456692913387,22.8,2025,8,2025
2025-08-06,18:30:49,1.5879265091863517,22.9,2025,8,2025
2025-08-06,18:45:49,1.5748031496062993,22.9,2025,8,2025
2025-08-06,19:00:49,1.571522309711286,22.9,2025,8,2025
2025-08-06,19:15:49,1.5813648293963254,23,2025,8,2025
2025-08-06,19:30:49,1.5780839895013123,23,2025,8,2025
2025-08-06,19:45:49,1.594488188976378,23.1,2025,8,2025
2025-08-06,20:00:49,1.6010498687664043,23,2025,8,2025
2025-08-06,20:15:49,1.6108923884514437,23.1,2025,8,2025
2025-08-06,20:30:49,1.6076115485564304,23.1,2025,8,2025
2025-08-06,20:45:49,1.6010498687664043,23.1,2025,8,2025
2025-08-06,21:00:49,1.5879265091863517,23.2,2025,8,2025
2025-08-06,21:15:49,1.5813648293963254,23.2,2025,8,2025
2025-08-06,21:30:49,1.5748031496062993,23.3,2025,8,2025
2025-08-06,21:45:49,1.5813648293963254,23.4,2025,8,2025
2025-08-06,22:00:49,1.5846456692913387,23.5,2025,8,2025
2025-08-06,22:15:49,1.5846456692913387,23.6,2025,8,2025
2025-08-06,22:30:49,1.5879265091863517,23.6,2025,8,2025
2025-08-06,22:45:49,1.5879265091863517,23.8,2025,8,2025
2025-08-06,23:00:49,1.5813648293963254,23.8,2025,8,2025
2025-08-06,23:15:49,1.571522309711286,23.9,2025,8,2025
2025-08-06,23:30:49,1.5649606299212597,23.8,2025,8,2025
2025-08-06,23:45:49,1.5649606299212597,23.8,2025,8,2025
2025-08-07,00:00:49,1.571522309711286,23.8,2025,8,2025
2025-08-07,00:15:49,1.5813648293963254,23.8,2025,8,2025
2025-08-07,00:30:49,1.5879265091863517,23.8,2025,8,2025
2025-08-07,00:45:49,1.5846456692913387,23.7,2025,8,2025
2025-08-07,01:00:49,1.5748031496062993,23.6,2025,8,2025
2025-08-07,01:15:49,1.571522309711286,23.5,2025,8,2025
2025-08-07,01:30:49,1.571522309711286,23.4,2025,8,2025
2025-08-07,01:45:49,1.5649606299212597,23.3,2025,8,2025
2025-08-07,02:00:49,1.5780839895013123,23.2,2025,8,2025
2025-08-07,02:15:49,1.5748031496062993,23.1,2025,8,2025
2025-08-07,02:30:49,1.5780839895013123,23.1,2025,8,2025
2025-08-07,02:45:49,1.5748031496062993,23,2025,8,2025
2025-08-07,03:00:49,1.5780839895013123,22.8,2025,8,2025
2025-08-07,03:15:49,1.5879265091863517,22.6,2025,8,2025
2025-08-07,03:30:49,1.5846456692913387,22.5,2025,8,2025
2025-08-07,03:45:49,1.5879265091863517,22.3,2025,8,2025
2025-08-07,04:00:49,1.5813648293963254,22.3,2025,8,2025
2025-08-07,04:15:49,1.5846456692913387,22.2,2025,8,2025
2025-08-07,04:30:49,1.5879265091863517,22,2025,8,2025
2025-08-07,04:45:49,1.597769028871391,21.9,2025,8,2025
2025-08-07,05:00:49,1.597769028871391,21.8,2025,8,2025
2025-08-07,05:15:49,1.6076115485564304,21.8,2025,8,2025
2025-08-07,05:30:49,1.6010498687664043,21.7,2025,8,2025
2025-08-07,05:45:49,1.6043307086614174,21.7,2025,8,2025
2025-08-07,06:00:49,1.597769028871391,21.6,2025,8,2025
2025-08-07,06:15:49,1.597769028871391,21.6,2025,8,2025
2025-08-07,06:30:49,1.5912073490813647,21.6,2025,8,2025
2025-08-07,06:45:49,1.5879265091863517,21.5,2025,8,2025
2025-08-07,07:00:49,1.5879265091863517,21.5,2025,8,2025
2025-08-07,07:15:49,1.5879265091863517,21.5,2025,8,2025
2025-08-07,07:30:49,1.5879265091863517,21.5,2025,8,2025
2025-08-07,07:45:49,1.5846456692913387,21.5,2025,8,2025
2025-08-07,08:00:49,1.5813648293963254,21.5,2025,8,2025
2025-08-07,08:15:49,1.5780839895013123,21.5,2025,8,2025
2025-08-07,08:30:49,1.5813648293963254,21.5,2025,8,2025
2025-08-07,08:45:49,1.594488188976378,21.6,2025,8,2025
2025-08-07,09:00:49,1.597769028871391,21.7,2025,8,2025
2025-08-07,09:15:49,1.597769028871391,21.7,2025,8,2025
2025-08-07,09:30:49,1.597769028871391,21.9,2025,8,2025
2025-08-07,09:45:49,1.5879265091863517,22,2025,8,2025
2025-08-07,10:00:49,1.5813648293963254,22,2025,8,2025
2025-08-07,10:15:49,1.5813648293963254,22,2025,8,2025
2025-08-07,10:30:49,1.5879265091863517,22.1,2025,8,2025
2025-08-07,10:45:49,1.5813648293963254,22.1,2025,8,2025
2025-08-07,11:00:49,1.5780839895013123,22.2,2025,8,2025
2025-08-07,11:15:49,1.571522309711286,22.2,2025,8,2025
2025-08-07,11:30:49,1.5649606299212597,22.2,2025,8,2025
2025-08-07,11:45:49,1.568241469816273,22.3,2025,8,2025
2025-08-07,12:00:49,1.5616797900262467,22.3,2025,8,2025
2025-08-07,12:15:49,1.5649606299212597,22.3,2025,8,2025
2025-08-07,12:30:49,1.568241469816273,22.4,2025,8,2025
2025-08-07,12:45:49,1.5551181102362204,22.4,2025,8,2025
2025-08-07,13:00:49,1.5583989501312336,22.4,2025,8,2025
2025-08-07,13:15:49,1.5649606299212597,22.5,2025,8,2025
2025-08-07,13:30:49,1.5583989501312336,22.5,2025,8,2025
2025-08-07,13:45:49,1.5616797900262467,22.6,2025,8,2025
2025-08-07,14:00:49,1.5518372703412073,22.6,2025,8,2025
2025-08-07,14:15:49,1.5518372703412073,22.6,2025,8,2025
2025-08-07,14:30:49,1.5583989501312336,22.7,2025,8,2025
2025-08-07,14:45:49,1.5616797900262467,22.7,2025,8,2025
2025-08-07,15:00:49,1.5583989501312336,22.7,2025,8,2025
2025-08-07,15:15:49,1.5518372703412073,22.7,2025,8,2025
2025-08-07,15:30:49,1.5518372703412073,22.8,2025,8,2025
2025-08-07,15:45:49,1.541994750656168,22.8,2025,8,2025
2025-08-07,16:00:49,1.535433070866142,22.8,2025,8,2025
2025-08-07,16:15:49,1.541994750656168,22.8,2025,8,2025
2025-08-07,16:30:49,1.545275590551181,22.8,2025,8,2025
2025-08-07,16:45:49,1.5583989501312336,22.9,2025,8,2025
2025-08-07,17:00:49,1.5649606299212597,22.9,2025,8,2025
2025-08-07,17:15:49,1.5583989501312336,22.9,2025,8,2025
2025-08-07,17:30:49,1.5583989501312336,23,2025,8,2025
2025-08-07,17:45:49,1.5583989501312336,23,2025,8,2025
2025-08-07,18:00:49,1.5583989501312336,23.1,2025,8,2025
2025-08-07,18:15:49,1.5616797900262467,23.1,2025,8,2025
2025-08-07,18:30:49,1.5551181102362204,23.1,2025,8,2025
2025-08-07,18:45:49,1.5649606299212597,23.1,2025,8,2025
2025-08-07,19:00:49,1.5616797900262467,23.2,2025,8,2025
2025-08-07,19:15:49,1.5583989501312336,23.2,2025,8,2025
2025-08-07,19:30:49,1.5748031496062993,23.2,2025,8,2025
2025-08-07,19:45:49,1.571522309711286,23.2,2025,8,2025
2025-08-07,20:00:49,1.5813648293963254,23.3,2025,8,2025
2025-08-07,20:15:49,1.5912073490813647,23.3,2025,8,2025
2025-08-07,20:30:49,1.5846456692913387,23.3,2025,8,2025
2025-08-07,20:45:49,1.5846456692913387,23.3,2025,8,2025
2025-08-07,21:00:49,1.5813648293963254,23.3,2025,8,2025
2025-08-07,21:15:49,1.5780839895013123,23.3,2025,8,2025
2025-08-07,21:30:49,1.5748031496062993,23.3,2025,8,2025
2025-08-07,21:45:49,1.571522309711286,23.3,2025,8,2025
2025-08-07,22:00:49,1.568241469816273,23.4,2025,8,2025
2025-08-07,22:15:49,1.568241469816273,23.4,2025,8,2025
2025-08-07,22:30:49,1.5583989501312336,23.4,2025,8,2025
2025-08-07,22:45:49,1.5649606299212597,23.4,2025,8,2025
2025-08-07,23:00:49,1.568241469816273,23.5,2025,8,2025
2025-08-07,23:15:49,1.5649606299212597,23.5,2025,8,2025
2025-08-07,23:30:49,1.5583989501312336,23.6,2025,8,2025
2025-08-07,23:45:49,1.5583989501312336,23.6,2025,8,2025
2025-08-08,00:00:49,1.5616797900262467,23.7,2025,8,2025
2025-08-08,00:15:49,1.5551181102362204,23.8,2025,8,2025
2025-08-08,00:30:49,1.5551181102362204,23.8,2025,8,2025
2025-08-08,00:45:49,1.5616797900262467,23.8,2025,8,2025
2025-08-08,01:00:49,1.5583989501312336,23.7,2025,8,2025
2025-08-08,01:15:49,1.5616797900262467,23.7,2025,8,2025
2025-08-08,01:30:49,1.5616797900262467,23.7,2025,8,2025
2025-08-08,01:45:49,1.5616797900262467,23.6,2025,8,2025
2025-08-08,02:00:49,1.5649606299212597,23.5,2025,8,2025
2025-08-08,02:15:49,1.568241469816273,23.4,2025,8,2025
2025-08-08,02:30:49,1.5748031496062993,23.3,2025,8,2025
2025-08-08,02:45:49,1.5780839895013123,23.2,2025,8,2025
2025-08-08,03:00:49,1.568241469816273,23,2025,8,2025
2025-08-08,03:15:49,1.571522309711286,22.8,2025,8,2025
2025-08-08,03:30:49,1.568241469816273,22.7,2025,8,2025
2025-08-08,03:45:49,1.568241469816273,22.5,2025,8,2025
2025-08-08,04:00:49,1.571522309711286,22.4,2025,8,2025
2025-08-08,04:15:49,1.5780839895013123,22.4,2025,8,2025
2025-08-08,04:30:49,1.5813648293963254,22.3,2025,8,2025
2025-08-08,04:45:49,1.5813648293963254,22.1,2025,8,2025
2025-08-08,05:00:49,1.5879265091863517,22.1,2025,8,2025
2025-08-08,05:15:49,1.594488188976378,22.1,2025,8,2025
2025-08-08,05:30:49,1.597769028871391,22.1,2025,8,2025
2025-08-08,05:45:49,1.5879265091863517,22,2025,8,2025
2025-08-08,06:00:49,1.5813648293963254,22,2025,8,2025
2025-08-08,06:15:49,1.568241469816273,22,2025,8,2025
2025-08-08,06:30:49,1.5813648293963254,22,2025,8,2025
2025-08-08,06:45:49,1.5879265091863517,21.9,2025,8,2025
2025-08-08,07:00:49,1.594488188976378,21.8,2025,8,2025
2025-08-08,07:15:49,1.594488188976378,21.7,2025,8,2025
2025-08-08,07:30:49,1.594488188976378,21.6,2025,8,2025
2025-08-08,07:45:49,1.5846456692913387,21.6,2025,8,2025
2025-08-08,08:00:49,1.5780839895013123,21.6,2025,8,2025
2025-08-08,08:15:49,1.5748031496062993,21.5,2025,8,2025
2025-08-08,08:30:49,1.5780839895013123,21.5,2025,8,2025
2025-08-08,08:45:49,1.571522309711286,21.6,2025,8,2025
2025-08-08,09:00:49,1.5813648293963254,21.7,2025,8,2025
2025-08-08,09:15:49,1.5813648293963254,21.8,2025,8,2025
2025-08-08,09:30:49,1.571522309711286,21.8,2025,8,2025
2025-08-08,09:45:49,1.5912073490813647,21.9,2025,8,2025
2025-08-08,10:00:49,1.5912073490813647,21.9,2025,8,2025
2025-08-08,10:15:49,1.5846456692913387,22,2025,8,2025
2025-08-08,10:30:49,1.5813648293963254,22,2025,8,2025
2025-08-08,10:45:49,1.5748031496062993,22,2025,8,2025
2025-08-08,11:00:49,1.5583989501312336,22.1,2025,8,2025
2025-08-08,11:15:49,1.5485564304461943,22.1,2025,8,2025
2025-08-08,11:30:49,1.5518372703412073,22.2,2025,8,2025
2025-08-08,11:45:49,1.5387139107611547,22.2,2025,8,2025
2025-08-08,12:00:49,1.545275590551181,22.3,2025,8,2025
2025-08-08,12:15:49,1.5551181102362204,22.3,2025,8,2025
2025-08-08,12:30:49,1.5649606299212597,22.4,2025,8,2025
2025-08-08,12:45:49,1.5616797900262467,22.4,2025,8,2025
2025-08-08,13:00:49,1.5616797900262467,22.5,2025,8,2025
2025-08-08,13:15:49,1.5649606299212597,22.6,2025,8,2025
2025-08-08,13:30:49,1.5616797900262467,22.7,2025,8,2025
2025-08-08,13:45:49,1.568241469816273,22.8,2025,8,2025
2025-08-08,14:00:49,1.5485564304461943,22.8,2025,8,2025
2025-08-08,14:15:49,1.541994750656168,22.8,2025,8,2025
2025-08-08,14:30:49,1.5387139107611547,23,2025,8,2025
2025-08-08,14:45:49,1.5321522309711288,22.9,2025,8,2025
2025-08-08,15:00:49,1.535433070866142,22.9,2025,8,2025
2025-08-08,15:15:49,1.535433070866142,23.1,2025,8,2025
2025-08-08,15:30:49,1.5387139107611547,23.1,2025,8,2025
2025-08-08,15:45:49,1.5387139107611547,23.1,2025,8,2025
2025-08-08,16:00:49,1.535433070866142,23,2025,8,2025
2025-08-08,16:15:49,1.5387139107611547,23,2025,8,2025
2025-08-08,16:30:49,1.541994750656168,23,2025,8,2025
2025-08-08,16:45:49,1.5485564304461943,23,2025,8,2025
2025-08-08,17:00:49,1.5518372703412073,23.1,2025,8,2025
2025-08-08,17:15:49,1.5551181102362204,23.2,2025,8,2025
2025-08-08,17:30:49,1.5518372703412073,23.2,2025,8,2025
2025-08-08,17:45:49,1.545275590551181,23.1,2025,8,2025
2025-08-08,18:00:49,1.5551181102362204,23.1,2025,8,2025
2025-08-08,18:15:49,1.5583989501312336,23.1,2025,8,2025
2025-08-08,18:30:49,1.5616797900262467,23.1,2025,8,2025
2025-08-08,18:45:49,1.5616797900262467,23.2,2025,8,2025
2025-08-08,19:00:49,1.5583989501312336,23.2,2025,8,2025
2025-08-08,19:15:49,1.5551181102362204,23.2,2025,8,2025
2025-08-08,19:30:49,1.5616797900262467,23.2,2025,8,2025
2025-08-08,19:45:49,1.5616797900262467,23.2,2025,8,2025
2025-08-08,20:00:49,1.571522309711286,23.3,2025,8,2025
2025-08-08,20:15:49,1.5748031496062993,23.3,2025,8,2025
2025-08-08,20:30:49,1.571522309711286,23.3,2025,8,2025
2025-08-08,20:45:49,1.5649606299212597,23.3,2025,8,2025
2025-08-08,21:00:49,1.568241469816273,23.3,2025,8,2025
2025-08-08,21:15:49,1.5616797900262467,23.3,2025,8,2025
2025-08-08,21:30:49,1.5616797900262467,23.3,2025,8,2025
2025-08-08,21:45:49,1.568241469816273,23.4,2025,8,2025
2025-08-08,22:00:49,1.5649606299212597,23.4,2025,8,2025
2025-08-08,22:15:49,1.5649606299212597,23.4,2025,8,2025
2025-08-08,22:30:49,1.5616797900262467,23.4,2025,8,2025
2025-08-08,22:45:49,1.5583989501312336,23.4,2025,8,2025
2025-08-08,23:00:49,1.5551181102362204,23.4,2025,8,2025
2025-08-08,23:15:49,1.5616797900262467,23.5,2025,8,2025
2025-08-08,23:30:49,1.5583989501312336,23.5,2025,8,2025
2025-08-08,23:45:49,1.5551181102362204,23.5,2025,8,2025
2025-08-09,00:00:49,1.5583989501312336,23.6,2025,8,2025
2025-08-09,00:15:49,1.5616797900262467,23.6,2025,8,2025
2025-08-09,00:30:49,1.5551181102362204,23.6,2025,8,2025
2025-08-09,00:45:49,1.5518372703412073,23.6,2025,8,2025
2025-08-09,01:00:49,1.5518372703412073,23.6,2025,8,2025
2025-08-09,01:15:49,1.545275590551181,23.6,2025,8,2025
2025-08-09,01:30:49,1.5518372703412073,23.5,2025,8,2025
2025-08-09,01:45:49,1.5616797900262467,23.4,2025,8,2025
2025-08-09,02:00:49,1.5518372703412073,23.2,2025,8,2025
2025-08-09,02:15:49,1.5616797900262467,23.1,2025,8,2025
2025-08-09,02:30:49,1.568241469816273,23,2025,8,2025
